"recherche_id";"fetch_id";"test_NCT";"date_check_nct";"lot"
"32070283";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32069759";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32069450";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32069356";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32069319";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32069106";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32069068";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32068884";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32068854";TRUE;TRUE;"2022-02-04 23:51:03";"LOT_20220204235013"
"32068688";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32068685";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32068667";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32068572";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32068366";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32068285";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32068113";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32067873";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32067871";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32067817";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32067695";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32067679";TRUE;TRUE;"2022-02-04 23:51:04";"LOT_20220204235013"
"32067595";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32067594";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32067585";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32067256";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32067158";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32067098";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32067048";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32067040";TRUE;TRUE;"2022-02-04 23:51:05";"LOT_20220204235013"
"32066978";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066622";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066608";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066607";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066601";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066588";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066561";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066540";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066536";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066489";TRUE;TRUE;"2022-02-04 23:51:06";"LOT_20220204235013"
"32066475";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32066431";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32066412";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32066407";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32066380";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32066275";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32066146";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32065946";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32065861";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32065831";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32065827";TRUE;TRUE;"2022-02-04 23:51:07";"LOT_20220204235013"
"32065769";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32065631";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32065623";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32065586";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32065359";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32065303";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32065043";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32064987";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32064766";TRUE;TRUE;"2022-02-04 23:51:08";"LOT_20220204235013"
"32064725";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32064708";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32064663";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32064652";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32064499";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32064291";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32063845";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32063605";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32063492";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32063340";TRUE;TRUE;"2022-02-04 23:51:09";"LOT_20220204235013"
"32063120";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32063089";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32063059";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32063041";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32062791";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32062681";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32062661";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32062173";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32062172";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32062041";TRUE;TRUE;"2022-02-04 23:51:10";"LOT_20220204235013"
"32062040";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32061969";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32061579";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32061464";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32061453";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32061408";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32061387";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32060867";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32060608";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32060552";TRUE;TRUE;"2022-02-04 23:51:11";"LOT_20220204235013"
"32060403";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32060166";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32060165";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32060156";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32060062";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32060053";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32059815";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32059728";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32059724";TRUE;TRUE;"2022-02-04 23:51:12";"LOT_20220204235013"
"32059719";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059714";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059705";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059704";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059702";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059692";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059691";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059687";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059615";TRUE;TRUE;"2022-02-04 23:51:13";"LOT_20220204235013"
"32059193";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32059085";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32058976";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32058845";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32058843";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32058557";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32058020";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32057976";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32057716";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32057706";TRUE;TRUE;"2022-02-04 23:51:14";"LOT_20220204235013"
"32057574";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32057375";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32057371";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32057103";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32056939";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32056864";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32056676";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32056537";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32056346";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32056017";TRUE;TRUE;"2022-02-04 23:51:15";"LOT_20220204235013"
"32055965";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32055862";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32055822";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32055820";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32055790";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32055787";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32055404";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32055239";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32054731";TRUE;TRUE;"2022-02-04 23:51:16";"LOT_20220204235013"
"32054669";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054625";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054623";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054536";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054510";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054509";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054507";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054473";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054468";TRUE;TRUE;"2022-02-04 23:51:17";"LOT_20220204235013"
"32054467";TRUE;TRUE;"2022-02-04 23:51:18";"LOT_20220204235013"
"32054150";TRUE;TRUE;"2022-02-04 23:51:18";"LOT_20220204235013"
"32053771";TRUE;TRUE;"2022-02-04 23:51:18";"LOT_20220204235013"
"32053612";TRUE;TRUE;"2022-02-04 23:51:18";"LOT_20220204235013"
"32053417";TRUE;TRUE;"2022-02-04 23:51:18";"LOT_20220204235013"
"32053298";TRUE;TRUE;"2022-02-04 23:51:18";"LOT_20220204235013"
"32053203";TRUE;TRUE;"2022-02-04 23:51:19";"LOT_20220204235013"
"32053162";TRUE;TRUE;"2022-02-04 23:51:19";"LOT_20220204235013"
"32053141";TRUE;TRUE;"2022-02-04 23:51:19";"LOT_20220204235013"
"32053137";TRUE;TRUE;"2022-02-04 23:51:19";"LOT_20220204235013"
"32053119";TRUE;TRUE;"2022-02-04 23:51:19";"LOT_20220204235013"
"32053116";TRUE;TRUE;"2022-02-04 23:51:19";"LOT_20220204235013"
"32053113";TRUE;TRUE;"2022-02-04 23:51:19";"LOT_20220204235013"
"32052831";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052566";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052523";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052517";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052516";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052315";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052313";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052264";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052249";TRUE;TRUE;"2022-02-04 23:51:20";"LOT_20220204235013"
"32052016";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051297";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051222";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051219";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051148";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051147";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051025";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051007";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051005";TRUE;TRUE;"2022-02-04 23:51:21";"LOT_20220204235013"
"32051002";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050996";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050979";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050956";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050833";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050782";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050447";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050231";TRUE;TRUE;"2022-02-04 23:51:22";"LOT_20220204235013"
"32050090";TRUE;TRUE;"2022-02-04 23:51:23";"LOT_20220204235013"
"32050061";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32050044";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049833";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049773";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049772";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049753";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049677";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049638";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049551";TRUE;TRUE;"2022-02-04 23:51:24";"LOT_20220204235013"
"32049331";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32049319";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32049318";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32049271";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32049065";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32048918";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32048890";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32048889";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32048808";TRUE;TRUE;"2022-02-04 23:51:25";"LOT_20220204235013"
"32048786";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048754";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048753";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048419";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048379";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048312";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048278";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048274";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048203";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048179";TRUE;TRUE;"2022-02-04 23:51:26";"LOT_20220204235013"
"32048131";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32048083";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32048075";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32047925";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32047921";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32047828";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32047825";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32047671";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32047648";TRUE;TRUE;"2022-02-04 23:51:27";"LOT_20220204235013"
"32047645";TRUE;TRUE;"2022-02-04 23:51:28";"LOT_20220204235013"
"32047601";TRUE;TRUE;"2022-02-04 23:51:28";"LOT_20220204235013"
"32047578";TRUE;TRUE;"2022-02-04 23:51:28";"LOT_20220204235013"
"32047100";TRUE;TRUE;"2022-02-04 23:51:28";"LOT_20220204235013"
"32047073";TRUE;TRUE;"2022-02-04 23:51:28";"LOT_20220204235013"
"32047023";TRUE;TRUE;"2022-02-04 23:51:28";"LOT_20220204235013"
"32047015";TRUE;TRUE;"2022-02-04 23:51:28";"LOT_20220204235013"
"32047010";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32047009";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046986";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046931";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046910";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046767";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046750";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046747";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046725";TRUE;TRUE;"2022-02-04 23:51:29";"LOT_20220204235013"
"32046671";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32046665";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32046663";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32046348";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32045583";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32045493";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32045475";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32045409";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32044999";TRUE;TRUE;"2022-02-04 23:51:30";"LOT_20220204235013"
"32044943";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044754";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044750";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044419";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044401";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044400";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044319";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044171";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044165";TRUE;TRUE;"2022-02-04 23:51:31";"LOT_20220204235013"
"32044089";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043986";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043980";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043962";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043961";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043778";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043771";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043762";TRUE;TRUE;"2022-02-04 23:51:32";"LOT_20220204235013"
"32043709";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32043561";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32043426";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32043193";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32043148";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32042600";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32042439";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32042286";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32042283";TRUE;TRUE;"2022-02-04 23:51:33";"LOT_20220204235013"
"32041862";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041859";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041720";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041717";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041669";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041661";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041644";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041632";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"32041583";TRUE;TRUE;"2022-02-04 23:51:34";"LOT_20220204235013"
"34589918";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040960";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040959";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040785";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040611";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040591";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040562";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040549";TRUE;TRUE;"2022-02-04 23:51:35";"LOT_20220204235013"
"32040523";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32040383";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32040232";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32040141";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32040014";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32039811";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32039737";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32039724";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32039721";TRUE;TRUE;"2022-02-04 23:51:36";"LOT_20220204235013"
"32039215";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32039174";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32038757";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32038751";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32038463";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32038326";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32037699";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32037592";TRUE;TRUE;"2022-02-04 23:51:37";"LOT_20220204235013"
"32037403";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32037284";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32037254";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32037149";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32037021";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32036587";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32036553";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32036499";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32036491";TRUE;TRUE;"2022-02-04 23:51:38";"LOT_20220204235013"
"32036486";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32036479";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32036406";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32035892";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32035772";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32035752";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32035706";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32035691";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32035552";TRUE;TRUE;"2022-02-04 23:51:39";"LOT_20220204235013"
"32035551";TRUE;TRUE;"2022-02-04 23:51:40";"LOT_20220204235013"
"32035524";TRUE;TRUE;"2022-02-04 23:51:40";"LOT_20220204235013"
"32035516";TRUE;TRUE;"2022-02-04 23:51:40";"LOT_20220204235013"
"32035514";TRUE;TRUE;"2022-02-04 23:51:40";"LOT_20220204235013"
"32035487";TRUE;TRUE;"2022-02-04 23:51:40";"LOT_20220204235013"
"32035412";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32035303";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32035020";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32034481";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32034447";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32034419";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32034416";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32034403";TRUE;TRUE;"2022-02-04 23:51:41";"LOT_20220204235013"
"32034074";TRUE;TRUE;"2022-02-04 23:51:42";"LOT_20220204235013"
"32034072";TRUE;TRUE;"2022-02-04 23:51:42";"LOT_20220204235013"
